,equity
2021-01-04,5009660.32
2021-01-05,5014810.32
2021-01-06,5011510.32
2021-01-07,5027460.32
2021-01-08,5038660.32
2021-01-11,5042660.32
2021-01-12,5040610.32
2021-01-13,5054160.32
2021-01-14,5052410.32
2021-01-15,5047660.32
2021-01-18,5046260.32
2021-01-19,5060419.43
2021-01-20,5060419.43
2021-01-21,5060419.43
2021-01-22,5054178.322
2021-01-25,5050578.322
2021-01-26,5036278.322
2021-01-27,5037978.322
2021-01-28,5024128.322
2021-01-29,5008728.322
2021-02-01,5022978.322
2021-02-02,5042728.322
2021-02-03,5043578.322
2021-02-04,5040028.322
2021-02-05,5045187.517
2021-02-17,5045187.517
2021-02-18,5045187.517
2021-02-19,5045187.517
2021-02-22,5045187.517
2021-02-23,5045187.517
2021-02-24,5045187.517
2021-02-25,5045187.517
2021-02-26,5045187.517
2021-03-02,5045187.517
2021-03-03,5045187.517
2021-03-04,5045187.517
2021-03-05,5045187.517
2021-03-08,5045187.517
2021-03-09,5045187.517
2021-03-10,5045187.517
2021-03-11,5045187.517
2021-03-12,5045187.517
2021-03-15,5045187.517
2021-03-16,5045187.517
2021-03-17,5045187.517
2021-03-18,5045187.517
2021-03-19,5045187.517
2021-03-22,5045187.517
2021-03-23,5045187.517
2021-03-24,5045187.517
2021-03-25,5045187.517
2021-03-26,5045187.517
2021-03-29,5045187.517
2021-03-30,5049696.089
2021-03-31,5044846.089
2021-04-01,5051296.089
2021-04-06,5060296.089
2021-04-07,5062146.089
2021-04-08,5070246.089
2021-04-09,5065796.089
2021-04-12,5065446.089
2021-04-13,5063496.089
2021-04-14,5066546.089
2021-04-15,5077296.089
2021-04-16,5081646.089
2021-04-19,5087296.089
2021-04-20,5089603.771
2021-04-21,5089603.771
2021-04-22,5089603.771
2021-04-23,5089603.771
2021-04-26,5089603.771
2021-04-27,5091561.24
2021-04-28,5089661.24
2021-04-29,5091561.24
2021-05-03,5075661.24
2021-05-04,5059661.24
2021-05-05,5051461.24
2021-05-06,5060211.24
2021-05-07,5077361.24
2021-05-10,5074411.24
2021-05-11,5040811.24
2021-05-12,4997611.24
2021-05-13,4991311.24
2021-05-14,4992220.655
2021-05-17,4992220.655
2021-05-18,4992220.655
2021-05-19,4992220.655
2021-05-20,4992220.655
2021-05-21,4992220.655
2021-05-24,4992220.655
2021-05-25,4992220.655
2021-05-26,4992220.655
2021-05-27,4992220.655
2021-05-28,4992220.655
2021-05-31,4992220.655
2021-06-01,4992220.655
2021-06-02,4992220.655
2021-06-03,4992220.655
2021-06-04,4992220.655
2021-06-07,4992220.655
2021-06-08,4992220.655
2021-06-09,4992220.655
2021-06-10,4992220.655
2021-06-11,4992220.655
2021-06-15,4992220.655
2021-06-16,4992220.655
2021-06-17,4992220.655
2021-06-18,4992220.655
2021-06-21,4992220.655
2021-06-22,4992220.655
2021-06-23,4992220.655
2021-06-24,4992220.655
2021-06-25,4992220.655
2021-06-28,4997828.233
2021-06-29,4997528.233
2021-06-30,5006828.233
2021-07-01,5003378.233
2021-07-02,5003728.233
2021-07-05,5015978.233
2021-07-06,5014978.233
2021-07-07,5012578.233
2021-07-08,5012328.233
2021-07-09,5003978.233
2021-07-12,5012278.233
2021-07-13,5014528.233
2021-07-14,5014778.233
2021-07-15,5022178.233
2021-07-16,5017328.233
2021-07-19,5010778.233
2021-07-20,4997935.695
2021-07-21,4997935.695
2021-07-22,4997935.695
2021-07-23,4997935.695
2021-07-26,4997935.695
2021-07-27,4997935.695
2021-07-28,4997935.695
2021-07-29,4997935.695
2021-07-30,4997935.695
2021-08-02,4997935.695
2021-08-03,4997935.695
2021-08-04,4997935.695
2021-08-05,4997935.695
2021-08-06,4997935.695
2021-08-09,4997935.695
2021-08-10,4997935.695
2021-08-11,4997935.695
2021-08-12,4997935.695
2021-08-13,4997935.695
2021-08-16,4997935.695
2021-08-17,4997935.695
2021-08-18,4997935.695
2021-08-19,4997935.695
2021-08-20,4997935.695
2021-08-23,4997935.695
2021-08-24,4997935.695
2021-08-25,4997935.695
2021-08-26,4997935.695
2021-08-27,4997935.695
2021-08-30,4997935.695
2021-08-31,4997935.695
2021-09-01,4997935.695
2021-09-02,4997935.695
2021-09-03,4997935.695
2021-09-06,4997935.695
2021-09-07,4997935.695
2021-09-08,4997935.695
2021-09-09,4997935.695
2021-09-10,4997935.695
2021-09-13,4997935.695
2021-09-14,4997935.695
2021-09-15,4997935.695
2021-09-16,4997935.695
2021-09-17,4997935.695
2021-09-22,4997935.695
2021-09-23,4997935.695
2021-09-24,4997935.695
2021-09-27,4997935.695
2021-09-28,4997935.695
2021-09-29,4997935.695
2021-09-30,4997935.695
2021-10-01,4997935.695
2021-10-04,4997935.695
2021-10-05,4997935.695
2021-10-06,4997935.695
2021-10-07,4997935.695
2021-10-08,4997935.695
2021-10-12,4997935.695
2021-10-13,4997935.695
2021-10-14,4997935.695
2021-10-15,4997935.695
2021-10-18,4997935.695
2021-10-19,4997935.695
2021-10-20,4997935.695
2021-10-21,4997935.695
2021-10-22,4997935.695
2021-10-25,4997935.695
2021-10-26,4997935.695
2021-10-27,4997935.695
2021-10-28,4997935.695
2021-10-29,4997935.695
2021-11-01,4997935.695
2021-11-02,4997935.695
2021-11-03,4997935.695
2021-11-04,4997935.695
2021-11-05,4997935.695
2021-11-08,4997935.695
2021-11-09,5004443.271
2021-11-10,5004443.271
2021-11-11,5000193.271
2021-11-12,5004043.271
2021-11-15,5009893.271
2021-11-16,5010800.588
2021-11-17,5010800.588
2021-11-18,5010800.588
2021-11-19,5010307.728
2021-11-22,5009557.728
2021-11-23,5000707.728
2021-11-24,5001707.728
