,equity
2024-01-02,5000000.0
2024-01-03,5000000.0
2024-01-04,5000000.0
2024-01-05,5000000.0
2024-01-08,5000000.0
2024-01-09,5000000.0
2024-01-10,5000000.0
2024-01-11,5000000.0
2024-01-12,5000000.0
2024-01-15,5000000.0
2024-01-16,5000000.0
2024-01-17,5000000.0
2024-01-18,5000000.0
2024-01-19,5000000.0
2024-01-22,5000000.0
2024-01-23,5000000.0
2024-01-24,5000000.0
2024-01-25,5000000.0
2024-01-26,4996534.94
2024-01-29,5028034.94
2024-01-30,5017034.94
2024-01-31,4976784.94
2024-02-01,4993284.94
2024-02-02,5017784.94
2024-02-05,5018284.94
2024-02-15,5163534.94
2024-02-16,5155284.94
2024-02-19,5164534.94
2024-02-20,5182566.22
2024-02-21,5182566.22
2024-02-22,5182566.22
2024-02-23,5187846.765
2024-02-26,5200346.765
2024-02-27,5176346.765
2024-02-29,5201096.765
2024-03-01,5199846.765
2024-03-04,5288096.765
2024-03-05,5306846.765
2024-03-06,5336846.765
2024-03-07,5386846.765
2024-03-08,5407346.765
2024-03-11,5388346.765
2024-03-12,5448346.765
2024-03-13,5441346.765
2024-03-14,5444346.765
2024-03-15,5392096.765
2024-03-18,5439346.765
2024-03-19,5424872.455
2024-03-20,5424872.455
2024-03-21,5424872.455
2024-03-22,5424872.455
2024-03-25,5424872.455
2024-03-26,5424872.455
2024-03-27,5424872.455
2024-03-28,5424872.455
2024-03-29,5424872.455
2024-04-01,5424872.455
2024-04-02,5424872.455
2024-04-03,5424872.455
2024-04-08,5424872.455
2024-04-09,5424872.455
2024-04-10,5424872.455
2024-04-11,5424872.455
2024-04-12,5424872.455
2024-04-15,5424872.455
2024-04-16,5424872.455
2024-04-17,5424872.455
2024-04-18,5424872.455
2024-04-19,5424872.455
2024-04-22,5424872.455
2024-04-23,5424872.455
2024-04-24,5424872.455
2024-04-25,5424872.455
2024-04-26,5424872.455
2024-04-29,5424872.455
2024-04-30,5424872.455
2024-05-02,5424872.455
2024-05-03,5424872.455
2024-05-06,5424872.455
2024-05-07,5424872.455
2024-05-08,5424872.455
2024-05-09,5424872.455
2024-05-10,5424872.455
2024-05-13,5424872.455
2024-05-14,5424872.455
2024-05-15,5424872.455
2024-05-16,5424872.455
2024-05-17,5424872.455
2024-05-20,5424872.455
2024-05-21,5424872.455
2024-05-22,5424872.455
2024-05-23,5424872.455
2024-05-24,5424872.455
2024-05-27,5424872.455
2024-05-28,5424872.455
2024-05-29,5424872.455
2024-05-30,5424872.455
2024-05-31,5424872.455
2024-06-03,5424872.455
2024-06-04,5424872.455
2024-06-05,5424872.455
2024-06-06,5424872.455
2024-06-07,5424872.455
2024-06-11,5424872.455
2024-06-12,5424872.455
2024-06-13,5424872.455
2024-06-14,5424872.455
2024-06-17,5424872.455
2024-06-18,5424872.455
2024-06-19,5424872.455
2024-06-20,5424872.455
2024-06-21,5424872.455
2024-06-24,5424872.455
2024-06-25,5424872.455
2024-06-26,5424872.455
2024-06-27,5424872.455
2024-06-28,5424872.455
2024-07-01,5424872.455
2024-07-02,5424872.455
2024-07-03,5424872.455
2024-07-04,5424872.455
