entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2017-07-27T15:00:00.000000000,10457.0,1,9,5000000.0,1.0,2017-08-11T15:00:00.000000000,10308.0,signal_exit,-67686.885,636.885,2700.0,853
2017-09-18T15:00:00.000000000,10640.0,1,9,4932313.115,1.0,2017-09-19T13:35:00.000000000,10575.0,roll_blackout,-29890.934999999998,640.935,2700.0,119
2017-10-12T15:00:00.000000000,10695.0,1,9,4902422.180000001,1.0,2017-10-17T13:35:00.000000000,10719.0,roll_blackout,10157.274000000001,642.726,2700.0,369
2017-11-22T15:00:00.000000000,10835.0,1,9,4912579.454000001,1.0,2017-12-01T15:00:00.000000000,10608.0,signal_exit,-102792.987,642.9870000000001,2700.0,421
2018-01-03T15:00:00.000000000,10795.0,1,8,4809786.467000001,1.0,2018-01-16T13:35:00.000000000,10980.0,roll_blackout,73425.8,574.2,2400.0,828
2018-01-18T15:00:00.000000000,11066.0,1,8,4883212.267000001,1.0,2018-02-06T15:00:00.000000000,10415.0,signal_exit,-260971.848,571.848,2400.0,438
2018-06-04T15:00:00.000000000,11095.0,1,8,4622240.419000001,1.0,2018-06-19T13:35:00.000000000,10881.0,roll_blackout,-86175.80799999999,575.808,2400.0,216
2018-07-20T15:00:00.000000000,10841.0,1,8,4536064.6110000005,1.0,2018-08-14T13:35:00.000000000,10817.0,roll_blackout,-10173.264,573.264,2400.0,629
2018-08-29T15:00:00.000000000,11049.0,1,8,4525891.347,1.0,2018-09-11T15:00:00.000000000,10733.0,signal_exit,-126974.25600000001,574.2560000000001,2400.0,183
2019-04-10T15:00:00.000000000,10864.0,1,8,4398917.091,1.0,2019-04-16T13:35:00.000000000,10919.0,roll_blackout,21425.736,574.264,2400.0,130
2019-05-03T15:00:00.000000000,11096.0,1,7,4420342.8270000005,1.0,2019-05-09T15:00:00.000000000,10726.0,signal_exit,-130002.754,502.754,2100.0,39
2019-07-11T15:00:00.000000000,10818.0,1,7,4290340.073,1.0,2019-07-16T13:35:00.000000000,10878.0,roll_blackout,20498.128,501.872,2100.0,101
2019-07-19T15:00:00.000000000,10748.0,1,8,4310838.201,1.0,2019-08-02T15:00:00.000000000,10469.0,signal_exit,-112169.73599999999,569.7360000000001,2400.0,259
2019-09-04T15:00:00.000000000,10693.0,1,7,4198668.465,1.0,2019-09-17T13:35:00.000000000,10860.0,roll_blackout,57949.129,500.871,2100.0,292
2019-10-01T15:00:00.000000000,10960.0,1,7,4256617.5940000005,1.0,2019-10-15T13:35:00.000000000,11103.0,roll_blackout,49545.559,504.44100000000003,2100.0,153
2019-10-24T15:00:00.000000000,11297.0,1,7,4306163.153000001,1.0,2019-11-19T13:35:00.000000000,11644.0,roll_blackout,120939.413,510.587,2100.0,553
2019-12-11T15:00:00.000000000,11712.0,1,7,4427102.566000001,1.0,2019-12-17T13:35:00.000000000,12091.0,roll_blackout,132133.37900000002,516.6210000000001,2100.0,82
2020-04-30T15:00:00.000000000,10941.0,1,8,4559235.945,1.0,2020-05-19T13:35:00.000000000,10871.0,roll_blackout,-28574.496,574.4960000000001,2400.0,26
2020-06-02T15:00:00.000000000,11115.0,1,8,4530661.449,1.0,2020-06-16T13:35:00.000000000,11510.0,roll_blackout,157419.0,581.0,2400.0,25
2020-07-02T15:00:00.000000000,11732.0,1,7,4688080.449,1.0,2020-07-14T13:35:00.000000000,12178.0,roll_blackout,155582.62999999998,517.37,2100.0,76
2020-07-21T15:00:00.000000000,12301.0,1,7,4843663.079,1.0,2020-08-18T13:35:00.000000000,12872.0,roll_blackout,199323.78900000002,526.211,2100.0,93
2020-11-09T15:00:00.000000000,13116.0,1,7,5042986.868,1.0,2020-11-17T13:35:00.000000000,13602.0,roll_blackout,169562.974,537.0260000000001,2100.0,13
2020-11-23T15:00:00.000000000,13877.0,1,7,5212549.842,1.0,2020-12-15T13:35:00.000000000,14057.0,roll_blackout,62454.462,545.538,2100.0,173
2020-12-21T15:00:00.000000000,14321.0,1,7,5275004.304,1.0,2020-12-31T13:44:00.000000000,14675.0,period_end,123347.02799999999,552.972,2100.0,309
