entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2017-07-27T15:00:00.000000000,10457.0,1,9,5000000.0,1.0,2017-08-15T13:35:00.000000000,10300.0,roll_blackout,-71286.813,636.813,2700.0,950
2017-09-18T15:00:00.000000000,10640.0,1,9,4928713.187,1.0,2017-09-19T13:35:00.000000000,10575.0,roll_blackout,-29890.934999999998,640.935,2700.0,119
2017-10-12T15:00:00.000000000,10695.0,1,9,4898822.252,1.0,2017-10-17T13:35:00.000000000,10719.0,roll_blackout,10157.274000000001,642.726,2700.0,369
2017-11-22T15:00:00.000000000,10835.0,1,9,4908979.526000001,1.0,2017-11-30T15:00:00.000000000,10573.0,signal_exit,-118542.672,642.672,2700.0,400
2018-01-03T15:00:00.000000000,10795.0,1,8,4790436.854000001,1.0,2018-01-16T13:35:00.000000000,10980.0,roll_blackout,73425.8,574.2,2400.0,828
2018-01-18T15:00:00.000000000,11066.0,1,8,4863862.654000001,1.0,2018-02-06T15:00:00.000000000,10415.0,signal_exit,-260971.848,571.848,2400.0,438
2018-06-04T15:00:00.000000000,11095.0,1,8,4602890.806000001,1.0,2018-06-19T13:35:00.000000000,10881.0,roll_blackout,-86175.80799999999,575.808,2400.0,216
2018-07-20T15:00:00.000000000,10841.0,1,8,4516714.998000001,1.0,2018-08-14T13:35:00.000000000,10817.0,roll_blackout,-10173.264,573.264,2400.0,629
2018-08-29T15:00:00.000000000,11049.0,1,8,4506541.734,1.0,2018-09-12T15:00:00.000000000,10711.0,signal_exit,-135774.08,574.0799999999999,2400.0,195
2019-04-10T15:00:00.000000000,10864.0,1,8,4370767.654,1.0,2019-04-16T13:35:00.000000000,10919.0,roll_blackout,21425.736,574.264,2400.0,130
2019-05-03T15:00:00.000000000,11096.0,1,7,4392193.390000001,1.0,2019-05-14T13:35:00.000000000,10539.0,roll_blackout,-195451.44499999998,501.44500000000005,2100.0,39
